lot,image_id,seed_image,seed_id,germination_observed,root_length_mm,germinated_root_gt_35mm
14,L14G13,s_13.png,L14G13_s_13.png,0,0,0
14,L14G13,s_14.png,L14G13_s_14.png,1,"75,8",1
14,L14G13,s_15.png,L14G13_s_15.png,0,0,0
14,L14G13,s_21.png,L14G13_s_21.png,0,0,0
14,L14G13,s_22.png,L14G13_s_22.png,1,"50,3",1
14,L14G13,s_23.png,L14G13_s_23.png,1,"50,7",1
14,L14G13,s_24.png,L14G13_s_24.png,0,0,0
14,L14G13,s_25.png,L14G13_s_25.png,0,0,0
14,L14G13,s_31.png,L14G13_s_31.png,0,0,0
14,L14G13,s_32.png,L14G13_s_32.png,0,0,0
14,L14G13,s_33.png,L14G13_s_33.png,1,"50,9",1
14,L14G13,s_34.png,L14G13_s_34.png,1,"57,6",1
14,L14G13,s_35.png,L14G13_s_35.png,1,"49,9",1
14,L14G13,s_41.png,L14G13_s_41.png,0,0,0
14,L14G13,s_42.png,L14G13_s_42.png,0,0,0
14,L14G13,s_43.png,L14G13_s_43.png,0,0,0
14,L14G13,s_44.png,L14G13_s_44.png,1,"51,7",1
14,L14G13,s_45.png,L14G13_s_45.png,1,"58,6",1
14,L14G13,s_51.png,L14G13_s_51.png,0,0,0
14,L14G13,s_52.png,L14G13_s_52.png,0,0,0
14,L14G13,s_53.png,L14G13_s_53.png,0,0,0
14,L14G13,s_54.png,L14G13_s_54.png,1,"59,2",1
14,L14G13,s_55.png,L14G13_s_55.png,1,"56,3",1
14,L14G13,s_61.png,L14G13_s_61.png,0,0,0
14,L14G13,s_62.png,L14G13_s_62.png,1,"47,6",1
14,L14G13,s_63.png,L14G13_s_63.png,1,"65,3",1
14,L14G13,s_64.png,L14G13_s_64.png,0,0,0
14,L14G13,s_65.png,L14G13_s_65.png,0,0,0
14,L14G13,s_71.png,L14G13_s_71.png,0,0,0
14,L14G13,s_72.png,L14G13_s_72.png,0,0,0
14,L14G13,s_73.png,L14G13_s_73.png,1,"52,3",1
14,L14G13,s_74.png,L14G13_s_74.png,1,"62,7",1
14,L14G13,s_75.png,L14G13_s_75.png,1,"60,9",1
14,L14G13,s_81.png,L14G13_s_81.png,0,0,0
14,L14G13,s_82.png,L14G13_s_82.png,1,"41,5",1
14,L14G13,s_83.png,L14G13_s_83.png,1,0,0
14,L14G13,s_84.png,L14G13_s_84.png,1,"72,7",1
14,L14G13,s_85.png,L14G13_s_85.png,0,0,0
14,L14G13,s_91.png,L14G13_s_91.png,0,0,0
14,L14G13,s_92.png,L14G13_s_92.png,0,0,0
14,L14G13,s_93.png,L14G13_s_93.png,0,0,0
14,L14G13,s_94.png,L14G13_s_94.png,1,"45,8",1
14,L14G13,s_95.png,L14G13_s_95.png,1,"41,8",1
14,L14G13,s_101.png,L14G13_s_101.png,0,0,0
14,L14G13,s_102.png,L14G13_s_102.png,0,0,0
14,L14G13,s_103.png,L14G13_s_103.png,1,"51,2",1
14,L14G13,s_104.png,L14G13_s_104.png,1,"46,6",1
14,L14G13,s_105.png,L14G13_s_105.png,1,"41,4",1
14,L14G14,s_11.png,L14G14_s_11.png,0,0,0
14,L14G14,s_12.png,L14G14_s_12.png,1,"52,7",1
14,L14G14,s_13.png,L14G14_s_13.png,0,0,0
14,L14G14,s_14.png,L14G14_s_14.png,1,"57,1",1
14,L14G14,s_15.png,L14G14_s_15.png,1,"45,4",1
14,L14G14,s_21.png,L14G14_s_21.png,0,0,0
14,L14G14,s_22.png,L14G14_s_22.png,1,"46,3",1
14,L14G14,s_23.png,L14G14_s_23.png,1,"53,4",1
14,L14G14,s_24.png,L14G14_s_24.png,1,"60,3",1
14,L14G14,s_25.png,L14G14_s_25.png,1,"90,8",1
14,L14G14,s_31.png,L14G14_s_31.png,0,0,0
14,L14G14,s_32.png,L14G14_s_32.png,1,"56,6",1
14,L14G14,s_33.png,L14G14_s_33.png,1,"87,5",1
14,L14G14,s_34.png,L14G14_s_34.png,1,"67,4",1
14,L14G14,s_35.png,L14G14_s_35.png,0,0,0
14,L14G14,s_41.png,L14G14_s_41.png,0,0,0
14,L14G14,s_42.png,L14G14_s_42.png,0,0,0
14,L14G14,s_43.png,L14G14_s_43.png,0,0,0
14,L14G14,s_44.png,L14G14_s_44.png,0,0,0
14,L14G14,s_45.png,L14G14_s_45.png,1,"71,4",1
14,L14G14,s_51.png,L14G14_s_51.png,0,0,0
14,L14G14,s_52.png,L14G14_s_52.png,0,0,0
14,L14G14,s_53.png,L14G14_s_53.png,1,"61,5",1
14,L14G14,s_54.png,L14G14_s_54.png,1,"57,9",1
14,L14G14,s_55.png,L14G14_s_55.png,1,"55,7",1
14,L14G14,s_61.png,L14G14_s_61.png,0,0,0
14,L14G14,s_62.png,L14G14_s_62.png,0,0,0
14,L14G14,s_63.png,L14G14_s_63.png,0,0,0
14,L14G14,s_64.png,L14G14_s_64.png,1,"57,6",1
14,L14G14,s_65.png,L14G14_s_65.png,1,"53,5",1
14,L14G14,s_71.png,L14G14_s_71.png,0,0,0
14,L14G14,s_72.png,L14G14_s_72.png,1,"47,9",1
14,L14G14,s_73.png,L14G14_s_73.png,0,0,0
14,L14G14,s_74.png,L14G14_s_74.png,1,"63,7",1
14,L14G14,s_75.png,L14G14_s_75.png,1,"57,6",1
14,L14G14,s_81.png,L14G14_s_81.png,0,0,0
14,L14G14,s_82.png,L14G14_s_82.png,0,0,0
14,L14G14,s_83.png,L14G14_s_83.png,1,"49,7",1
14,L14G14,s_84.png,L14G14_s_84.png,1,"45,4",1
14,L14G14,s_85.png,L14G14_s_85.png,1,"84,1",1
14,L14G14,s_91.png,L14G14_s_91.png,0,0,0
14,L14G14,s_92.png,L14G14_s_92.png,0,0,0
14,L14G14,s_93.png,L14G14_s_93.png,1,"59,3",1
14,L14G14,s_94.png,L14G14_s_94.png,1,"53,2",1
14,L14G14,s_95.png,L14G14_s_95.png,1,"59,8",1
14,L14G14,s_101.png,L14G14_s_101.png,0,0,0
14,L14G14,s_102.png,L14G14_s_102.png,0,0,0
14,L14G14,s_103.png,L14G14_s_103.png,1,"54,1",1
14,L14G14,s_104.png,L14G14_s_104.png,1,"46,7",1
14,L14G14,s_105.png,L14G14_s_105.png,1,"47,3",1
14,L14G15,s_11.png,L14G15_s_11.png,0,0,0
14,L14G15,s_12.png,L14G15_s_12.png,1,"47,5",1
14,L14G15,s_13.png,L14G15_s_13.png,0,0,0
14,L14G15,s_14.png,L14G15_s_14.png,0,0,0
14,L14G15,s_15.png,L14G15_s_15.png,0,0,0
14,L14G15,s_21.png,L14G15_s_21.png,0,0,0
14,L14G15,s_22.png,L14G15_s_22.png,1,"68,1",1
14,L14G15,s_23.png,L14G15_s_23.png,1,"50,8",1
14,L14G15,s_24.png,L14G15_s_24.png,1,"53,2",1
14,L14G15,s_25.png,L14G15_s_25.png,1,"47,8",1
14,L14G15,s_31.png,L14G15_s_31.png,0,0,0
14,L14G15,s_32.png,L14G15_s_32.png,1,"51,1",1
14,L14G15,s_33.png,L14G15_s_33.png,1,"40,6",1
14,L14G15,s_34.png,L14G15_s_34.png,1,"60,2",1
14,L14G15,s_35.png,L14G15_s_35.png,1,"49,8",1
14,L14G15,s_41.png,L14G15_s_41.png,0,0,0
14,L14G15,s_42.png,L14G15_s_42.png,0,0,0
14,L14G15,s_43.png,L14G15_s_43.png,1,"47,2",1
14,L14G15,s_44.png,L14G15_s_44.png,1,"69,1",1
14,L14G15,s_45.png,L14G15_s_45.png,1,"49,8",1
14,L14G15,s_51.png,L14G15_s_51.png,0,0,0
14,L14G15,s_52.png,L14G15_s_52.png,0,0,0
14,L14G15,s_53.png,L14G15_s_53.png,0,0,0
14,L14G15,s_54.png,L14G15_s_54.png,0,0,0
14,L14G15,s_55.png,L14G15_s_55.png,1,"47,5",1
14,L14G15,s_61.png,L14G15_s_61.png,0,0,0
14,L14G15,s_62.png,L14G15_s_62.png,1,"47,2",1
14,L14G15,s_63.png,L14G15_s_63.png,0,0,0
14,L14G15,s_64.png,L14G15_s_64.png,0,0,0
14,L14G15,s_65.png,L14G15_s_65.png,1,"41,7",1
14,L14G15,s_71.png,L14G15_s_71.png,0,0,0
14,L14G15,s_72.png,L14G15_s_72.png,0,0,0
14,L14G15,s_73.png,L14G15_s_73.png,0,0,0
14,L14G15,s_74.png,L14G15_s_74.png,1,"53,9",1
14,L14G15,s_75.png,L14G15_s_75.png,0,0,0
14,L14G15,s_81.png,L14G15_s_81.png,0,0,0
14,L14G15,s_82.png,L14G15_s_82.png,0,0,0
14,L14G15,s_83.png,L14G15_s_83.png,1,"48,5",1
14,L14G15,s_84.png,L14G15_s_84.png,1,"59,9",1
14,L14G15,s_85.png,L14G15_s_85.png,0,0,0
14,L14G15,s_91.png,L14G15_s_91.png,0,0,0
14,L14G15,s_92.png,L14G15_s_92.png,0,0,0
14,L14G15,s_93.png,L14G15_s_93.png,1,"40,5",1
14,L14G15,s_94.png,L14G15_s_94.png,1,"60,9",1
14,L14G15,s_95.png,L14G15_s_95.png,1,"49,4",1
14,L14G15,s_101.png,L14G15_s_101.png,0,0,0
14,L14G15,s_102.png,L14G15_s_102.png,0,0,0
14,L14G15,s_103.png,L14G15_s_103.png,1,"60,8",1
14,L14G15,s_104.png,L14G15_s_104.png,0,0,0
14,L14G15,s_105.png,L14G15_s_105.png,1,"62,1",1
14,L14G16,s_11.png,L14G16_s_11.png,0,0,0
14,L14G16,s_12.png,L14G16_s_12.png,0,0,0
14,L14G16,s_13.png,L14G16_s_13.png,0,0,0
14,L14G16,s_14.png,L14G16_s_14.png,0,0,0
14,L14G16,s_15.png,L14G16_s_15.png,0,0,0
14,L14G16,s_21.png,L14G16_s_21.png,0,0,0
14,L14G16,s_22.png,L14G16_s_22.png,0,0,0
14,L14G16,s_23.png,L14G16_s_23.png,1,"60,8",1
14,L14G16,s_24.png,L14G16_s_24.png,0,0,0
14,L14G16,s_25.png,L14G16_s_25.png,0,0,0
14,L14G16,s_31.png,L14G16_s_31.png,0,0,0
14,L14G16,s_32.png,L14G16_s_32.png,1,"52,8",1
14,L14G16,s_33.png,L14G16_s_33.png,0,0,0
14,L14G16,s_34.png,L14G16_s_34.png,0,0,0
14,L14G16,s_35.png,L14G16_s_35.png,0,0,0
14,L14G16,s_41.png,L14G16_s_41.png,0,0,0
14,L14G16,s_42.png,L14G16_s_42.png,0,0,0
14,L14G16,s_43.png,L14G16_s_43.png,0,0,0
14,L14G16,s_44.png,L14G16_s_44.png,0,0,0
14,L14G16,s_45.png,L14G16_s_45.png,1,"58,5",1
14,L14G16,s_51.png,L14G16_s_51.png,0,0,0
14,L14G16,s_52.png,L14G16_s_52.png,0,0,0
14,L14G16,s_53.png,L14G16_s_53.png,0,0,0
14,L14G16,s_54.png,L14G16_s_54.png,0,0,0
14,L14G16,s_55.png,L14G16_s_55.png,0,0,0
14,L14G16,s_61.png,L14G16_s_61.png,0,0,0
14,L14G16,s_62.png,L14G16_s_62.png,0,0,0
14,L14G16,s_63.png,L14G16_s_63.png,0,0,0
14,L14G16,s_64.png,L14G16_s_64.png,0,0,0
14,L14G16,s_65.png,L14G16_s_65.png,1,"39,2",1
14,L14G16,s_71.png,L14G16_s_71.png,0,0,0
14,L14G16,s_72.png,L14G16_s_72.png,0,0,0
14,L14G16,s_73.png,L14G16_s_73.png,0,0,0
14,L14G16,s_74.png,L14G16_s_74.png,0,0,0
14,L14G16,s_75.png,L14G16_s_75.png,0,0,0
14,L14G16,s_81.png,L14G16_s_81.png,0,0,0
14,L14G16,s_82.png,L14G16_s_82.png,0,0,0
14,L14G16,s_83.png,L14G16_s_83.png,1,"62,2",1
14,L14G16,s_84.png,L14G16_s_84.png,0,0,0
14,L14G16,s_85.png,L14G16_s_85.png,0,0,0
14,L14G16,s_91.png,L14G16_s_91.png,0,0,0
14,L14G16,s_92.png,L14G16_s_92.png,1,"58,6",1
14,L14G16,s_93.png,L14G16_s_93.png,1,"39,1",1
14,L14G16,s_94.png,L14G16_s_94.png,0,0,0
14,L14G16,s_95.png,L14G16_s_95.png,1,"47,9",1
14,L14G16,s_101.png,L14G16_s_101.png,0,0,0
14,L14G16,s_102.png,L14G16_s_102.png,0,0,0
14,L14G16,s_103.png,L14G16_s_103.png,0,0,0
14,L14G16,s_104.png,L14G16_s_104.png,0,0,0
14,L14G16,s_105.png,L14G16_s_105.png,0,0,0
14,L14G17,s_11.png,L14G17_s_11.png,0,0,0
14,L14G17,s_12.png,L14G17_s_12.png,0,0,0
14,L14G17,s_13.png,L14G17_s_13.png,0,0,0
14,L14G17,s_14.png,L14G17_s_14.png,0,0,0
14,L14G17,s_15.png,L14G17_s_15.png,0,0,0
14,L14G17,s_21.png,L14G17_s_21.png,1,"69,5",1
14,L14G17,s_22.png,L14G17_s_22.png,1,"55,2",1
14,L14G17,s_23.png,L14G17_s_23.png,0,0,0
14,L14G17,s_24.png,L14G17_s_24.png,1,"51,9",1
14,L14G17,s_25.png,L14G17_s_25.png,0,0,0
14,L14G17,s_31.png,L14G17_s_31.png,0,0,0
14,L14G17,s_32.png,L14G17_s_32.png,1,"45,5",1
14,L14G17,s_33.png,L14G17_s_33.png,1,"38,5",1
14,L14G17,s_34.png,L14G17_s_34.png,1,"54,9",1
14,L14G17,s_35.png,L14G17_s_35.png,0,0,0
14,L14G17,s_41.png,L14G17_s_41.png,0,0,0
14,L14G17,s_42.png,L14G17_s_42.png,0,0,0
14,L14G17,s_43.png,L14G17_s_43.png,1,"57,4",1
14,L14G17,s_44.png,L14G17_s_44.png,0,0,0
14,L14G17,s_45.png,L14G17_s_45.png,0,0,0
14,L14G17,s_51.png,L14G17_s_51.png,1,"53,5",1
14,L14G17,s_52.png,L14G17_s_52.png,0,0,0
14,L14G17,s_53.png,L14G17_s_53.png,0,0,0
14,L14G17,s_54.png,L14G17_s_54.png,0,0,0
14,L14G17,s_55.png,L14G17_s_55.png,0,0,0
14,L14G17,s_61.png,L14G17_s_61.png,1,"49,3",1
14,L14G17,s_62.png,L14G17_s_62.png,1,"56,2",1
14,L14G17,s_63.png,L14G17_s_63.png,1,"45,3",1
14,L14G17,s_64.png,L14G17_s_64.png,0,0,0
14,L14G17,s_65.png,L14G17_s_65.png,0,0,0
14,L14G17,s_71.png,L14G17_s_71.png,1,"52,1",1
14,L14G17,s_72.png,L14G17_s_72.png,0,0,0
14,L14G17,s_73.png,L14G17_s_73.png,0,0,0
14,L14G17,s_74.png,L14G17_s_74.png,0,0,0
14,L14G17,s_75.png,L14G17_s_75.png,0,0,0
14,L14G17,s_81.png,L14G17_s_81.png,0,0,0
14,L14G17,s_82.png,L14G17_s_82.png,1,"47,7",1
14,L14G17,s_83.png,L14G17_s_83.png,0,0,0
14,L14G17,s_84.png,L14G17_s_84.png,0,0,0
14,L14G17,s_85.png,L14G17_s_85.png,0,0,0
14,L14G17,s_91.png,L14G17_s_91.png,1,"58,9",1
14,L14G17,s_92.png,L14G17_s_92.png,0,0,0
14,L14G17,s_93.png,L14G17_s_93.png,0,0,0
14,L14G17,s_94.png,L14G17_s_94.png,1,"45,3",1
14,L14G17,s_95.png,L14G17_s_95.png,0,0,0
14,L14G17,s_101.png,L14G17_s_101.png,0,0,0
14,L14G17,s_102.png,L14G17_s_102.png,0,0,0
14,L14G17,s_103.png,L14G17_s_103.png,0,0,0
14,L14G17,s_104.png,L14G17_s_104.png,0,0,0
14,L14G17,s_105.png,L14G17_s_105.png,0,0,0
14,L14G18,s_11.png,L14G18_s_11.png,0,0,0
14,L14G18,s_12.png,L14G18_s_12.png,0,0,0
14,L14G18,s_13.png,L14G18_s_13.png,0,0,0
14,L14G18,s_14.png,L14G18_s_14.png,0,0,0
14,L14G18,s_15.png,L14G18_s_15.png,1,"59,3",1
14,L14G18,s_21.png,L14G18_s_21.png,0,0,0
14,L14G18,s_22.png,L14G18_s_22.png,0,0,0
14,L14G18,s_23.png,L14G18_s_23.png,0,0,0
14,L14G18,s_24.png,L14G18_s_24.png,0,0,0
14,L14G18,s_25.png,L14G18_s_25.png,1,"41,9",1
14,L14G18,s_31.png,L14G18_s_31.png,0,0,0
14,L14G18,s_32.png,L14G18_s_32.png,0,0,0
14,L14G18,s_33.png,L14G18_s_33.png,0,0,0
14,L14G18,s_34.png,L14G18_s_34.png,0,0,0
14,L14G18,s_35.png,L14G18_s_35.png,0,0,0
14,L14G18,s_41.png,L14G18_s_41.png,0,0,0
14,L14G18,s_42.png,L14G18_s_42.png,0,0,0
14,L14G18,s_43.png,L14G18_s_43.png,0,0,0
14,L14G18,s_44.png,L14G18_s_44.png,1,"48,6",1
14,L14G18,s_45.png,L14G18_s_45.png,0,0,0
14,L14G18,s_51.png,L14G18_s_51.png,0,0,0
14,L14G18,s_52.png,L14G18_s_52.png,0,0,0
14,L14G18,s_53.png,L14G18_s_53.png,0,0,0
14,L14G18,s_54.png,L14G18_s_54.png,1,"56,2",1
14,L14G18,s_55.png,L14G18_s_55.png,0,0,0
14,L14G18,s_61.png,L14G18_s_61.png,0,0,0
14,L14G18,s_62.png,L14G18_s_62.png,0,0,0
14,L14G18,s_63.png,L14G18_s_63.png,1,"51,7",1
14,L14G18,s_64.png,L14G18_s_64.png,1,"52,6",1
14,L14G18,s_65.png,L14G18_s_65.png,1,"39,3",1
14,L14G18,s_71.png,L14G18_s_71.png,0,0,0
14,L14G18,s_72.png,L14G18_s_72.png,0,0,0
14,L14G18,s_73.png,L14G18_s_73.png,1,"68,8",1
14,L14G18,s_74.png,L14G18_s_74.png,1,"47,4",1
14,L14G18,s_75.png,L14G18_s_75.png,1,"61,6",1
14,L14G18,s_81.png,L14G18_s_81.png,1,"45,9",1
14,L14G18,s_82.png,L14G18_s_82.png,0,0,0
14,L14G18,s_83.png,L14G18_s_83.png,0,0,0
14,L14G18,s_84.png,L14G18_s_84.png,0,0,0
14,L14G18,s_85.png,L14G18_s_85.png,1,"72,8",1
14,L14G18,s_91.png,L14G18_s_91.png,0,0,0
14,L14G18,s_92.png,L14G18_s_92.png,0,0,0
14,L14G18,s_93.png,L14G18_s_93.png,0,0,0
14,L14G18,s_94.png,L14G18_s_94.png,0,0,0
14,L14G18,s_95.png,L14G18_s_95.png,1,"73,7",1
14,L14G18,s_101.png,L14G18_s_101.png,0,0,0
14,L14G18,s_102.png,L14G18_s_102.png,0,0,0
14,L14G18,s_103.png,L14G18_s_103.png,0,0,0
14,L14G18,s_104.png,L14G18_s_104.png,0,0,0
14,L14G18,s_105.png,L14G18_s_105.png,0,0,0
14,L14G19,s_11.png,L14G19_s_11.png,0,0,0
14,L14G19,s_12.png,L14G19_s_12.png,1,"47,6",1
14,L14G19,s_13.png,L14G19_s_13.png,0,0,0
14,L14G19,s_14.png,L14G19_s_14.png,1,"50,7",1
14,L14G19,s_15.png,L14G19_s_15.png,1,"58,2",1
14,L14G19,s_21.png,L14G19_s_21.png,1,"67,1",1
14,L14G19,s_22.png,L14G19_s_22.png,0,0,0
14,L14G19,s_23.png,L14G19_s_23.png,1,"45,4",1
14,L14G19,s_24.png,L14G19_s_24.png,1,"50,5",1
14,L14G19,s_25.png,L14G19_s_25.png,0,0,0
14,L14G19,s_31.png,L14G19_s_31.png,0,0,0
14,L14G19,s_32.png,L14G19_s_32.png,0,0,0
14,L14G19,s_33.png,L14G19_s_33.png,1,"45,9",1
14,L14G19,s_34.png,L14G19_s_34.png,1,"50,6",1
14,L14G19,s_35.png,L14G19_s_35.png,0,0,0
14,L14G19,s_41.png,L14G19_s_41.png,0,0,0
14,L14G19,s_42.png,L14G19_s_42.png,0,0,0
14,L14G19,s_43.png,L14G19_s_43.png,1,"62,9",1
14,L14G19,s_44.png,L14G19_s_44.png,0,0,0
14,L14G19,s_45.png,L14G19_s_45.png,0,0,0
14,L14G19,s_51.png,L14G19_s_51.png,0,0,0
14,L14G19,s_52.png,L14G19_s_52.png,1,"44,9",1
14,L14G19,s_53.png,L14G19_s_53.png,1,"52,7",1
14,L14G19,s_54.png,L14G19_s_54.png,0,0,0
14,L14G19,s_55.png,L14G19_s_55.png,0,0,0
14,L14G19,s_61.png,L14G19_s_61.png,0,0,0
14,L14G19,s_62.png,L14G19_s_62.png,0,0,0
14,L14G19,s_63.png,L14G19_s_63.png,0,0,0
14,L14G19,s_64.png,L14G19_s_64.png,0,0,0
14,L14G19,s_65.png,L14G19_s_65.png,0,0,0
14,L14G19,s_71.png,L14G19_s_71.png,0,0,0
14,L14G19,s_72.png,L14G19_s_72.png,0,0,0
14,L14G19,s_73.png,L14G19_s_73.png,0,0,0
14,L14G19,s_74.png,L14G19_s_74.png,0,0,0
14,L14G19,s_75.png,L14G19_s_75.png,0,0,0
14,L14G19,s_81.png,L14G19_s_81.png,1,"70,3",1
14,L14G19,s_82.png,L14G19_s_82.png,1,"69,1",1
14,L14G19,s_83.png,L14G19_s_83.png,1,"63,8",1
14,L14G19,s_84.png,L14G19_s_84.png,0,0,0
14,L14G19,s_85.png,L14G19_s_85.png,0,0,0
14,L14G19,s_91.png,L14G19_s_91.png,0,0,0
14,L14G19,s_92.png,L14G19_s_92.png,0,0,0
14,L14G19,s_93.png,L14G19_s_93.png,1,"43,6",1
14,L14G19,s_94.png,L14G19_s_94.png,0,0,0
14,L14G19,s_95.png,L14G19_s_95.png,0,0,0
14,L14G19,s_101.png,L14G19_s_101.png,0,0,0
14,L14G19,s_102.png,L14G19_s_102.png,0,0,0
14,L14G19,s_103.png,L14G19_s_103.png,0,0,0
14,L14G19,s_104.png,L14G19_s_104.png,0,0,0
14,L14G19,s_105.png,L14G19_s_105.png,0,0,0
14,L14G2,s_11.png,L14G2_s_11.png,0,0,0
14,L14G2,s_12.png,L14G2_s_12.png,0,0,0
14,L14G2,s_13.png,L14G2_s_13.png,1,"52,3",1
14,L14G2,s_14.png,L14G2_s_14.png,1,"56,2",1
14,L14G2,s_15.png,L14G2_s_15.png,0,0,0
14,L14G2,s_21.png,L14G2_s_21.png,0,0,0
14,L14G2,s_22.png,L14G2_s_22.png,1,"47,8",1
14,L14G2,s_23.png,L14G2_s_23.png,1,"49,8",1
14,L14G2,s_24.png,L14G2_s_24.png,1,"51,7",1
14,L14G2,s_25.png,L14G2_s_25.png,1,"45,9",1
14,L14G2,s_31.png,L14G2_s_31.png,0,0,0
14,L14G2,s_32.png,L14G2_s_32.png,1,"62,1",1
14,L14G2,s_33.png,L14G2_s_33.png,0,0,0
14,L14G2,s_34.png,L14G2_s_34.png,1,"71,6",1
14,L14G2,s_35.png,L14G2_s_35.png,0,0,0
14,L14G2,s_41.png,L14G2_s_41.png,0,0,0
14,L14G2,s_42.png,L14G2_s_42.png,1,"66,8",1
14,L14G2,s_43.png,L14G2_s_43.png,0,0,0
14,L14G2,s_44.png,L14G2_s_44.png,1,"46,9",1
14,L14G2,s_45.png,L14G2_s_45.png,0,0,0
14,L14G2,s_51.png,L14G2_s_51.png,1,"53,7",1
14,L14G2,s_52.png,L14G2_s_52.png,1,"70,4",1
14,L14G2,s_53.png,L14G2_s_53.png,1,"69,6",1
14,L14G2,s_54.png,L14G2_s_54.png,1,"42,2",1
14,L14G2,s_55.png,L14G2_s_55.png,0,0,0
14,L14G2,s_61.png,L14G2_s_61.png,0,0,0
14,L14G2,s_62.png,L14G2_s_62.png,1,"44,3",1
14,L14G2,s_63.png,L14G2_s_63.png,1,"43,8",1
14,L14G2,s_64.png,L14G2_s_64.png,1,"49,3",1
14,L14G2,s_65.png,L14G2_s_65.png,0,0,0
14,L14G2,s_71.png,L14G2_s_71.png,1,"47,8",1
14,L14G2,s_72.png,L14G2_s_72.png,1,"61,4",1
14,L14G2,s_73.png,L14G2_s_73.png,1,"47,4",1
14,L14G2,s_74.png,L14G2_s_74.png,1,"53,8",1
14,L14G2,s_75.png,L14G2_s_75.png,0,0,0
14,L14G2,s_81.png,L14G2_s_81.png,0,0,0
14,L14G2,s_82.png,L14G2_s_82.png,1,"94,1",1
14,L14G2,s_83.png,L14G2_s_83.png,1,"63,2",1
14,L14G2,s_84.png,L14G2_s_84.png,1,"57,1",1
14,L14G2,s_85.png,L14G2_s_85.png,0,0,0
14,L14G2,s_91.png,L14G2_s_91.png,1,"69,9",1
14,L14G2,s_92.png,L14G2_s_92.png,1,"60,1",1
14,L14G2,s_93.png,L14G2_s_93.png,1,"52,5",1
14,L14G2,s_94.png,L14G2_s_94.png,1,"48,6",1
14,L14G2,s_95.png,L14G2_s_95.png,1,"45,8",1
14,L14G2,s_101.png,L14G2_s_101.png,0,0,0
14,L14G2,s_102.png,L14G2_s_102.png,1,"76,8",1
14,L14G2,s_103.png,L14G2_s_103.png,1,"45,6",1
14,L14G2,s_104.png,L14G2_s_104.png,1,"52,1",1
14,L14G2,s_105.png,L14G2_s_105.png,0,0,0
14,L14G20,s_11.png,L14G20_s_11.png,1,"47,5",1
14,L14G20,s_12.png,L14G20_s_12.png,0,0,0
14,L14G20,s_13.png,L14G20_s_13.png,0,0,0
14,L14G20,s_14.png,L14G20_s_14.png,0,0,0
14,L14G20,s_15.png,L14G20_s_15.png,0,0,0
14,L14G20,s_21.png,L14G20_s_21.png,1,"55,4",1
14,L14G20,s_22.png,L14G20_s_22.png,0,0,0
14,L14G20,s_23.png,L14G20_s_23.png,0,0,0
14,L14G20,s_24.png,L14G20_s_24.png,1,"54,4",1
14,L14G20,s_25.png,L14G20_s_25.png,1,"50,9",1
14,L14G20,s_31.png,L14G20_s_31.png,0,0,0
14,L14G20,s_32.png,L14G20_s_32.png,1,"78,6",1
14,L14G20,s_33.png,L14G20_s_33.png,1,"51,3",1
14,L14G20,s_34.png,L14G20_s_34.png,0,0,0
14,L14G20,s_35.png,L14G20_s_35.png,0,0,0
14,L14G20,s_41.png,L14G20_s_41.png,1,"43,3",1
14,L14G20,s_42.png,L14G20_s_42.png,1,"63,1",1
14,L14G20,s_43.png,L14G20_s_43.png,1,"77,8",1
14,L14G20,s_44.png,L14G20_s_44.png,0,0,0
14,L14G20,s_45.png,L14G20_s_45.png,0,0,0
14,L14G20,s_51.png,L14G20_s_51.png,1,"60,8",1
14,L14G20,s_52.png,L14G20_s_52.png,0,0,0
14,L14G20,s_53.png,L14G20_s_53.png,0,0,0
14,L14G20,s_54.png,L14G20_s_54.png,0,0,0
14,L14G20,s_55.png,L14G20_s_55.png,0,0,0
14,L14G20,s_61.png,L14G20_s_61.png,1,"45,2",1
14,L14G20,s_62.png,L14G20_s_62.png,0,0,0
14,L14G20,s_63.png,L14G20_s_63.png,0,0,0
14,L14G20,s_64.png,L14G20_s_64.png,0,0,0
14,L14G20,s_65.png,L14G20_s_65.png,0,0,0
14,L14G20,s_71.png,L14G20_s_71.png,0,0,0
14,L14G20,s_72.png,L14G20_s_72.png,1,"56,3",1
14,L14G20,s_73.png,L14G20_s_73.png,0,0,0
14,L14G20,s_74.png,L14G20_s_74.png,0,0,0
14,L14G20,s_75.png,L14G20_s_75.png,0,0,0
14,L14G20,s_81.png,L14G20_s_81.png,0,0,0
14,L14G20,s_82.png,L14G20_s_82.png,0,0,0
14,L14G20,s_83.png,L14G20_s_83.png,0,0,0
14,L14G20,s_84.png,L14G20_s_84.png,1,"59,8",1
14,L14G20,s_85.png,L14G20_s_85.png,0,0,0
14,L14G20,s_91.png,L14G20_s_91.png,0,0,0
14,L14G20,s_92.png,L14G20_s_92.png,0,0,0
14,L14G20,s_93.png,L14G20_s_93.png,0,0,0
14,L14G20,s_94.png,L14G20_s_94.png,0,0,0
14,L14G20,s_95.png,L14G20_s_95.png,0,0,0
14,L14G20,s_101.png,L14G20_s_101.png,1,"46,1",1
14,L14G20,s_102.png,L14G20_s_102.png,0,0,0
14,L14G20,s_103.png,L14G20_s_103.png,0,0,0
14,L14G20,s_104.png,L14G20_s_104.png,0,0,0
14,L14G20,s_105.png,L14G20_s_105.png,0,0,0
